"Fecha","VIX","SP500","DOW","NASDAQ","RUSSELL","GOLD","OIL","US10Y","US2Y","DOLLAR","EUROPE","Guerra6m"
2021-03-19,20.9500007629395,3913.10009765625,32627.970703125,13215.240234375,2287.55004882812,1741.40002441406,61.4199981689453,1.73199999332428,0.00499999988824129,91.9199981689453,3837.02001953125,0
2021-03-26,18.8600006103516,3974.5400390625,33072.87890625,13138.73046875,2221.47998046875,1732.19995117188,60.9700012207031,1.6599999666214,0.0149999996647239,92.7699966430664,3866.67993164062,0
2021-04-01,17.3299999237061,4019.8701171875,33153.2109375,13480.1103515625,2253.89990234375,1726.5,61.4500007629395,1.67900002002716,0.00800000037997961,92.9300003051758,3945.9599609375,0
2021-04-09,16.6900005340576,4128.7998046875,33800.6015625,13900.1904296875,2243.46997070312,1743.30004882812,59.3199996948242,1.66600000858307,0.00300000002607703,92.1600036621094,3978.84008789062,0
2021-04-16,16.25,4185.47021484375,34200.671875,14052.33984375,2262.669921875,1779,63.1300010681152,1.57299995422363,0.00800000037997961,91.5599975585938,4032.98999023438,0
2021-04-23,17.3299999237061,4180.169921875,34043.48828125,14016.8095703125,2271.86010742188,1777,62.1399993896484,1.56700003147125,0.0149999996647239,90.8600006103516,4013.34008789062,0
2021-04-30,18.6100006103516,4181.169921875,33874.8515625,13962.6796875,2266.44995117188,1767.30004882812,63.5800018310547,1.63100004196167,0.00300000002607703,91.2799987792969,3974.73999023438,0
2021-05-07,16.6900005340576,4232.60009765625,34777.76171875,13752.240234375,2271.6298828125,1831.09997558594,64.9000015258789,1.57700002193451,0.00800000037997961,90.2300033569336,4034.25,0
2021-05-14,18.8099994659424,4173.85009765625,34382.12890625,13429.98046875,2224.6298828125,1837.90002441406,65.370002746582,1.63499999046326,0.00499999988824129,90.3199996948242,4017.43994140625,0
2021-05-21,20.1499996185303,4155.85986328125,34207.83984375,13470.990234375,2215.27001953125,1876.69995117188,63.5800018310547,1.63199996948242,0.00300000002607703,90.0199966430664,4025.78002929688,0
2021-05-28,16.7600002288818,4204.10986328125,34529.44921875,13748.740234375,2268.96997070312,1902.5,66.3199996948242,1.5809999704361,0.00800000037997961,90.0299987792969,4070.56005859375,0
2021-06-04,16.4200000762939,4229.89013671875,34756.390625,13814.490234375,2286.40991210938,1889.80004882812,69.620002746582,1.55999994277954,0.0149999996647239,90.1399993896484,4089.3798828125,0
2021-06-11,15.6499996185303,4247.43994140625,34479.6015625,14069.419921875,2335.81005859375,1877.40002441406,70.9100036621094,1.46200001239777,0.0179999992251396,90.5599975585938,4126.7001953125,0
2021-06-18,20.7000007629395,4166.4501953125,33290.078125,14030.3798828125,2237.75,1767.90002441406,71.6399993896484,1.45000004768372,0.0280000008642673,92.2300033569336,4083.3701171875,0
2021-06-25,15.6199998855591,4280.7001953125,34433.83984375,14360.3896484375,2334.39990234375,1776.59997558594,74.0500030517578,1.53600001335144,0.0430000014603138,91.8099975585938,4120.66015625,0
2021-07-02,15.0699996948242,4352.33984375,34786.3515625,14639.330078125,2305.76000976562,1782.59997558594,75.1600036621094,1.43099999427795,0.0379999987781048,92.2300033569336,4084.31005859375,0
2021-07-09,16.1800003051758,4369.5498046875,34870.16015625,14701.919921875,2280,1810,74.5599975585938,1.35599994659424,0.0430000014603138,92.129997253418,4068.09008789062,0
2021-07-16,18.4500007629395,4327.16015625,34687.8515625,14427.240234375,2163.23999023438,1814.5,71.8099975585938,1.29999995231628,0.0379999987781048,92.6900024414062,4035.77001953125,0
2021-07-23,17.2000007629395,4411.7900390625,35061.55078125,14836.990234375,2209.64990234375,1801.40002441406,72.0699996948242,1.28600001335144,0.0450000017881393,92.9100036621094,4109.10009765625,0
2021-07-30,18.2399997711182,4395.259765625,34935.46875,14672.6796875,2226.25,1812.59997558594,73.9499969482422,1.2389999628067,0.0399999991059303,92.1699981689453,4089.30004882812,0
2021-08-06,16.1499996185303,4436.52001953125,35208.51171875,14835.759765625,2247.76000976562,1760,68.2799987792969,1.28999996185303,0.0430000014603138,92.8000030517578,4174.5400390625,0
2021-08-13,15.4499998092651,4468,35515.37890625,14822.900390625,2223.11010742188,1775.19995117188,68.4400024414062,1.29700005054474,0.0450000017881393,92.5199966430664,4229.7001953125,0
2021-08-20,18.5599994659424,4441.669921875,35120.078125,14714.66015625,2167.60009765625,1781,62.3199996948242,1.25999999046326,0.0430000014603138,93.5,4147.5,0
2021-08-27,16.3899993896484,4509.3701171875,35455.80078125,15129.5,2277.14990234375,1816.59997558594,68.7399978637695,1.31200003623962,0.0430000014603138,92.6900024414062,4190.97998046875,0
2021-09-03,16.4099998474121,4535.43017578125,35369.08984375,15363.51953125,2292.05004882812,1830.90002441406,69.2900009155273,1.32200002670288,0.0399999991059303,92.0400009155273,4201.97998046875,0
2021-09-10,20.9500007629395,4458.580078125,34607.71875,15115.490234375,2227.55004882812,1789.59997558594,69.7200012207031,1.34099996089935,0.0379999987781048,92.5800018310547,4170.35009765625,0
2021-09-17,20.8099994659424,4432.990234375,34584.87890625,15043.9697265625,2236.8701171875,1749.40002441406,71.9700012207031,1.37000000476837,0.0280000008642673,93.1999969482422,4130.83984375,0
2021-09-24,17.75,4455.47998046875,34798,15047.7001953125,2248.07006835938,1749.69995117188,73.9800033569336,1.46000003814697,0.025000000372529,93.3300018310547,4158.509765625,0
2021-10-01,21.1000003814697,4357.0400390625,34326.4609375,14566.7001953125,2241.6298828125,1757,75.879997253418,1.47899997234344,0.0280000008642673,94.0400009155273,4035.30004882812,0
2021-10-08,18.7700004577637,4391.33984375,34746.25,14579.5400390625,2233.09008789062,1756.30004882812,79.3499984741211,1.60500001907349,0.0399999991059303,94.0699996948242,4073.2900390625,0
2021-10-15,16.2999992370605,4471.3701171875,35294.76171875,14897.33984375,2265.64990234375,1767.19995117188,82.2799987792969,1.57599997520447,0.0379999987781048,93.9400024414062,4182.91015625,0
2021-10-22,15.4300003051758,4544.89990234375,35677.01953125,15090.2001953125,2291.27001953125,1795.5,83.7600021362305,1.65499997138977,0.0500000007450581,93.6100006103516,4188.81005859375,0
2021-10-29,16.2600002288818,4605.3798828125,35819.55859375,15498.3896484375,2297.18994140625,1783,83.5699996948242,1.557000041008,0.0480000004172325,94.120002746582,4250.56005859375,0
